PanoID,turbidity,exposure,theta,phi
blKhawEbiNH6hqP8TbHr7Q,5.500000,0.021838,105.80798244449767,71.77574004374024
BlNby7pglAqNa1wy9gJOFw,4.500000,0.035501,-57.36312551947609,63.3143312196575
bLoN5NHQDsoZfMG8dNU1mw,3.500000,0.040962,173.08043104036042,76.16922507042673
blpXRcLhoinBo5Pd0WwOfA,3.000000,0.057265,13.87401270726988,58.72054650587967
BLr0j9Vunw3uRCQxUx8m8Q,4.000000,0.034579,16.432990561792007,61.88766814236374
BltjCHXCcz5mz2ULUp8o-g,7.500000,0.027409,-139.6287246326378,70.38668106097694
blWUGeVl3l6rZTLM3yh3Nw,4.000000,0.030818,121.31098948839099,78.62788080904649
BM-E1-2V5uyA2jMaIAZYug,4.500000,0.028271,57.62277552249194,64.99252909769613
bM0Rr3stGQCVEdkI5Emyow,3.500000,0.036655,80.66404125377727,51.992168770389824
Bm3C6rds4NwTFyphMHPKMg,4.000000,0.037860,13.243690618250374,66.93103001640587
Bm6s1t97vClqjCysasCP5Q,3.500000,0.036809,-158.78544000575008,49.56320249343626
Bm9hkooYMUi_piAcgDXwtA,3.500000,0.032722,-176.20181575266048,54.72986677507924
bmaeodedTtvmJ2O7-VCjJw,3.500000,0.047668,175.6911384249185,71.51650692408768
bmETAxQ0J2SVPjljZ3w4Iw,4.500000,0.034889,35.1557611188418,63.59712022236175
bMG6WH2FzQwV3bFR0m23ZA,4.000000,0.031972,-79.83815605042751,83.26740448044032
BmHMXNHFdDKU0UYXX0nvKA,3.500000,0.033329,-133.1095383983601,39.056901904143174
bml-XEg9fYV-JRtpGdKMqA,4.500000,0.034365,-69.34409993541624,63.71350051346396
BMLqqQP3MDZvsppzD3FUlg,4.000000,0.030165,61.46613931160057,87.8001153066493
BMNQLtCMJuXNrNj93IejSA,3.500000,0.035116,-78.17342997930092,87.4580856378344
bmNXuJM98BBegEbhl23cJw,3.000000,0.053696,-0.49832914088761004,53.16504075389531
bmPUl70HXeYpTkZ2pR5tKA,4.500000,0.027579,175.72597573784378,69.47188450202964
bmqv9WkCJ9PnqHUvDEGqMg,5.000000,0.026878,-117.83776391539925,59.32400618349631
BMTw8s8-45B-diEbN4MAkQ,4.000000,0.030366,-63.73843306390226,45.22228343840816
BMVBspZ9UhnTrdYygnx-gA,4.000000,0.038211,73.6855412548108,63.69927390381938
bMYe4oYOvTr4VhzeoXlcKw,3.500000,0.046055,10.686307152484389,41.01611751648348
Bn6-Iwdb5UOk0sk7cBCZIA,3.500000,0.037384,-47.15193712063981,43.757048368553136
bN9ci8Stv6ZMQ1lrGA_3Jg,4.000000,0.029770,14.625865599646847,48.60997301305573
BnaCxY2vuZkh8uTDz0nuOQ,4.000000,0.034173,19.860530918127314,51.84979387226156
bNaWjwrSJoudmk09RwasQA,3.000000,0.057472,61.568915096264035,61.483941453565656
bnfXQK5SzR_zuNQNpf7kwg,3.500000,0.041150,-53.791413665111804,52.085896197052264
bNgkMoib1E5imOwPcse1-Q,4.500000,0.036138,-83.92800495990232,75.93053107254752
bnIp3N_JXVzqfPCWkxA1dw,4.500000,0.036661,-99.39658175987971,57.792447423694966
bNLFI3kRO4zlrYrIHWSopg,3.500000,0.028759,-0.1677350387975629,44.15969190318423
bnLP4Gzy8pnP6xNytZfQtw,4.500000,0.029261,33.14464127092471,64.15798321995752
bnLzvDDqcPjBktBJcqiCdg,3.500000,0.036085,6.401603050234677,51.097456044528116
bnpJIVlYIFU1s2p8vbDS1A,4.500000,0.024659,80.98174885669161,58.02364787262228
bNqG2EejAxLmXBErW42a_Q,2.500000,0.057537,171.8825668054531,44.950486258751134
BNRK8tE9aHZlVP76d9JLQQ,4.500000,0.026592,29.576465061246267,76.35356195503519
bNzibMUlJGQHkzRvTjASIQ,3.500000,0.040684,-179.8273782620147,53.85330715014752
Bo6JLFZPTZdy2XFGoS4mCw,2.500000,0.045252,-61.79506618722763,34.79681316457036
BOa1qlgg4toQJj7_Yt8VlQ,3.000000,0.044419,68.86703901553457,89.43551419958956
BOdXxe8ksfPvlrKRBA4nFQ,4.000000,0.034671,-155.00180098163565,78.55019921648653
BOE3op_XKOY2N9YVS18wAw,4.000000,0.028683,-5.2863569451398025,83.20674339988415
BOgf52tvuY7n-sesXFIXaA,4.000000,0.036535,-102.7094522599208,78.40465919436674
BohbKce1GDjp0uj_jtLTKA,4.000000,0.031311,-170.4858168200519,87.45345368907117
bOHLW_LpzuSNdi2VOJX3zg,4.000000,0.036066,122.2911484719582,52.659452359833125
BOMU4iYLuHGa_lL1alE6zg,4.000000,0.036609,153.70326536836032,61.5995404284752
BoVbT1DGEsXf57-HxMtZNA,4.500000,0.024850,80.78409591516095,62.597194306221446
BOy6p2nsJhPcNbaYotlrpw,4.000000,0.034532,155.05050728940213,53.229826784299654
bp1gr_Gh5KANaWOoSrZp8g,6.000000,0.038688,-87.28170606445391,70.38638046366165
BP4VqA-peU2PFOiiRwX6tw,4.000000,0.035172,-108.76631804957069,78.41029566720513
Bp5sUIM8ZN29RZhGK9qKkw,4.500000,0.025930,174.45542239800702,76.36205188098971
BpEApnrMzMcScbFo6ZgitA,4.500000,0.039585,165.94242903143544,63.71808643786167
bPEmQL4ZHuFFi55JDvAf1Q,4.000000,0.036298,20.01882218028518,75.81554557892272
BPOZ3Le1bgdSOCiZYKIQ9w,4.500000,0.037868,31.448693138502023,64.59536217376937
BPqZ-EyWLLwzI4B6HzRWfA,4.000000,0.028833,33.37012208255226,85.48987978098397
bpSGFSok-VCl50JuG2OlHg,4.000000,0.038858,174.93564777311107,61.897149200191784
BPV08MtxUBxBF9u9MBhWzA,4.500000,0.026843,59.377573502879926,56.67195248730315
bq1-ja_s6k5KqSH_9byizQ,3.000000,0.064724,-179.67949355270048,54.633455578398525
Bq1ZBbFsN-mWtrfJiK4D4A,2.500000,0.039916,177.61846977624094,35.40842766446963
bQ2A5zVMNDgxq3ByYMmhdA,3.500000,0.033944,-117.19407769962166,44.16330168122131
BQ9p1XjCFTOAZJYveIiTSQ,4.500000,0.028077,-138.74525834319064,60.711684184448025
BQCAXTHjX41s0PeQrS8_pw,3.500000,0.029884,169.3703971709477,45.39585935111078
BQDYJfdeRQNX3udJLuKUnw,3.500000,0.042821,-90.01042076783108,47.1644526831396
bQfKcbNgi4vu5Er5p5wXCQ,3.500000,0.031910,168.24754023535104,51.19731053491154
Bqg1YE2LWMQYZY6eWwDdow,4.000000,0.038370,-171.6099043279021,56.43217136300556
BQI01PGbsi1rzxbO27ys2w,4.500000,0.031760,167.6967626371844,58.29343262434882
BqIXwjf9lPXkYrO_m1-Rvg,6.000000,0.021195,-175.65231699386163,65.30016254380935
BqmVT9fmP1ucQa3wB5g4Ag,4.500000,0.028967,64.62518293201849,60.804554017674334
BqpGvg3f_cL7RIQam9zvuQ,3.000000,0.048996,-21.679607137403927,44.91004740184542
bqQK0RNoBQkZPm9K5kvFKA,4.000000,0.031920,-106.08650264974256,80.7078768087204
bQqp-aeAVzisFXQXcw2ktA,4.500000,0.032037,15.238784764591898,63.91250450848738
BqtChqXQTFq7oHC9NtyTvg,3.500000,0.032774,171.63604539047142,45.73686773153337
bqYtL2DEs_5bH3vOq47dtw,4.000000,0.029367,122.44709725429655,87.45222609077915
bQZfTo0nIaRGRCv-kRLs0Q,3.500000,0.031090,24.354317025801766,39.86336675402543
br2Cx4i2kG6nuilRTKqt4A,4.500000,0.029173,134.04936057007797,75.82662908636578
BR5JceccXjseBIBZaRWYoA,5.000000,0.020575,-7.178345622641449,64.88569238357962
BRAzWcEoMCTKqDPi6_YpiQ,4.000000,0.032438,82.22431420692605,64.72061606643938
brFCSxoEEIMa9Pec-_22CQ,4.000000,0.043358,-85.0000117251364,76.29243030273592
BrKlhGuIuaCNiPrsaLZUIA,3.500000,0.028146,14.267981454436303,37.75215987328879
BRTcNBHHnk4YLVeuBrnVLA,4.000000,0.039685,-79.9820269613061,76.89758209490313
BRuRIWwt8Z7f3UTIHd4Low,3.500000,0.042755,-127.44125459482726,75.82764788597409
BrwynwTy_hTuu5ZXG1Pm8Q,4.000000,0.027423,-93.21116252052924,76.3563121915731
bRXIroK8vk24uN8dNXDaIw,3.500000,0.030097,0.5324352857815073,44.15929152892221
brXPqruoekYNtnzv_Gjpjw,4.500000,0.031849,-43.45440305263517,61.087023572597744
BR_XXa_HV-iBEMkr0lHtgw,4.000000,0.035286,-58.99774563406454,61.93243048031381
Bs3VTrjQlRtcawIRceFFhg,4.500000,0.032117,2.419938897814875,69.4715987833683
bsBBHzplVV_26d2zByKclg,4.000000,0.031374,-73.04889897883345,48.02274452265204
BSigaMkT0C5yqBqKp8svXQ,3.000000,0.040233,112.69155325961145,39.58737006480243
bsIGkF0B-tSg60v-i3ATtw,3.500000,0.031660,33.97147537188567,41.966074255874695
bSjdtYJGb8zyXW50sxQtdg,4.000000,0.029046,30.91858566089945,87.4549814205875
bsNBM3GN9JaAr1hLAwnfoQ,3.000000,0.057693,5.681185108022038,45.30727777443005
bspZt9YqDM2xfy7TECLXSw,3.500000,0.026664,81.35800132356691,67.19468160461362
Bssu0bsP6Z2hEia6BivedQ,4.000000,0.030516,150.69633799816302,87.787409104206
BSTVobMKAvYaKkvqhxqyNQ,4.500000,0.032697,-118.87947416437237,66.92828664608172
BSVJ_ff-n85YEoxGffZkfw,4.500000,0.028365,-32.08278974996017,79.03170400870222
BsXN2x-AfEpXsYyUKHGTRg,3.500000,0.037586,101.10813625809448,45.394133388339135
BsYiKvGVWAXMjtFc0kFtfw,3.500000,0.044178,-108.5420815945698,74.04068933356855
BtaAfe1_67jVqDVbcxnXXg,3.500000,0.043450,-94.37373648801531,51.5568170113715
BtAP9YpfIZAW_LSDFCsgGQ,4.500000,0.031338,80.14724215449094,75.32009295048638
bTbDEQNY38qYY7gVGcx3zg,4.500000,0.028637,-149.9274316171272,60.87212759481963
BTckgQzinHfs75c7-7k4MQ,4.500000,0.030598,79.23841874655974,60.280675942963505
bTdBWyPnGvEbhkNkNF7j9w,4.000000,0.030168,-156.14198265006092,87.79059984164371
Btfvh5MyUHCkv3cmvuKLZA,3.500000,0.054932,-0.5154395080562657,65.37309078820165
BtHFZNOKxOhkv8lUXtjadQ,4.000000,0.044694,-17.2509965067939,64.9308681981209
BtHlEiZwxDZHVIswuWKZ9A,3.500000,0.043056,9.829244843779893,43.57386827727528
BthwtO-i3ae7ShqT1DnUuQ,3.500000,0.036626,95.95230978285063,83.00278484376264
BTJU-60RmeLMq73PcRUwAA,4.500000,0.038495,-8.61325665520442,54.20739637948396
bTO9gO0_8-aTLJ5xWmw2og,4.000000,0.035717,170.9492382188804,63.9459151452858
btoPQldbrrKffqv_p8TJNA,4.500000,0.031395,-6.040467659520489,61.13362299675488
Btozn0psug7Ez6GGEMVnWQ,2.500000,0.033507,-25.585838392727748,30.20488254157685
bTpa2h_H-eWmVubKdRi34Q,4.500000,0.029031,-149.49738420845154,73.53989628973542
BTpk1-owuptMrMc78OI7rw,4.000000,0.033898,-21.033568251302835,78.40357970925528
btt-ssPT1aS504bksOKKhQ,3.500000,0.040975,92.28875804635396,80.70493442952059
BtUcoQEWg4ZhWI0dcvD1XA,3.500000,0.042091,-67.29216256605451,47.31272890603237
bTWqkAo853N-Y5HdBwbCBw,3.500000,0.037787,69.55978946322762,87.73155619247022
Bu0dGN927AsttTTGC9B2xg,4.500000,0.022390,-99.00518335778119,62.5966980681413
bUcyv0wrRaIuF34YyvTckA,4.000000,0.030162,-161.66077403805366,87.80249054223034
buEcx42_w3sePcu2bBcQhA,3.500000,0.034621,-10.730314512668519,45.29570418259181
BUOQ03EVgFsj2Lb85TAEzw,3.500000,0.032446,-174.9097651475606,41.20649594833778
bupcWTwq9NZQrRFtZ1t3Hg,4.000000,0.040036,133.59661395432562,59.3926203397416
buphlg099-in44p6Hq4Qfg,4.500000,0.033269,-130.3808518216278,53.57109746625149
bUqo3KmDfpw6EWDvISsDOg,4.500000,0.028969,-96.79763328839705,80.69018058645877
bUtmthP_3RKDUpJugEyzBw,4.000000,0.038566,-31.443511434446126,68.60235785609612
BUxu7KTAxCfUoVTXOb3WIw,4.000000,0.033600,-107.45142540536216,85.28725967142182
BUXV9TKVUj_E1Wf881TvLg,3.000000,0.043970,51.88998568645395,44.908702652131495
BUydjioeFpshqWDYUtUcvA,4.000000,0.033108,25.91345816741015,62.063194518830116
Bv2-wNiWVOSXRigS8kM75Q,4.000000,0.033128,60.29906924196827,76.51644898752147
Bv62obl7Rq3bjp98PAfXsQ,4.500000,0.028576,34.24196333027989,87.45863375647639
bv7ZuSZ9cQd2esGUw6NRyg,4.000000,0.035220,-64.27761310143309,60.70843171048007
bv8trTQnfLk-PDbs4SQ-Dg,3.000000,0.055607,-169.1677692372058,54.31917810742155
BvAOos18D-8wknswi8Iq6w,4.000000,0.036283,-56.00766320314879,75.91626986659415
BvdChzIBLPlPJwPDfKwU7g,3.500000,0.036732,153.36585009103493,43.56912086629171
BvGaT9qQ1jJ-rtemiVFFog,3.000000,0.055079,11.554338527302303,54.319277412903986
bVguqVymZTpKNzy5zhY-2A,4.000000,0.028957,-82.64795809514045,45.74094263463104
BvHD2975Qx0TMdm7Xlt-gw,4.000000,0.028699,-2.3976682845659014,87.79003751332688
BVkaSiDykjP9i6VAFcBXrQ,4.500000,0.027356,69.08756218356726,82.99705425235345
bVME6Bew9JkqfgIQbCVEdQ,4.500000,0.030084,-168.99156469960536,66.97467573392473
bvMsyUQZMzKL21XYGbkmPw,4.000000,0.041697,-101.0658795257369,61.63932519205266
bvq1vcC4QBzb2hxE3DLSaQ,4.000000,0.026185,-30.877329696989072,39.51038813170984
Bvr1co9j2zsMmNR7VLlxIA,4.000000,0.036694,144.91978106208964,76.70074696908456
bvu2yTWiOdWwN63KwYTLMQ,4.500000,0.027127,160.31277839063355,52.66874034606153
bvVqVpvwF470fEXWQhl4Dg,4.000000,0.029974,92.883128052329,89.43105469782783
bvVzvdvhSvaJDdRvwKQFUA,3.500000,0.041241,17.921483230176012,53.33720027440836
bVXjP6g8JLRwJWUz_aF_Qg,4.000000,0.031655,75.70376812057964,87.81954060660526
bVy78Tep1zyWkVLYPBfwPw,4.000000,0.044953,-100.45096693878726,56.29605351148351
BVYoBx4yNGx2OPJa81J8Dw,3.500000,0.038969,-175.5662794040412,45.30302097832027
Bv_cuEK_NYdLWgpk0-7rng,4.500000,0.025426,22.256573393481418,87.78657494718254
Bv__JYKukU8ld2fW1WUoWQ,2.500000,0.038634,-45.63349921334457,38.348994196451095
bW13d2-JHUZv6S0abCVmiQ,4.000000,0.035238,-52.65264799055786,56.36150742904313
BW9ArZ-SFsvoWgzSJe67-A,4.500000,0.032075,3.7699599223133085,69.47165253295567
BWBJoqL9Wnm2nCqlcNttpQ,4.000000,0.027809,150.9578272139561,89.80896837748044
BWIRmeGuoEFDRp-W9SwHeA,4.500000,0.035063,55.49748154637504,54.31830264786882
bwKSvRZBX3Ide7IaRYAd8A,4.000000,0.031634,-103.01580163052552,85.2851907744557
bwmSd55JBKn6SF3i6i85DA,5.000000,0.027060,-84.04538134587712,54.25955143100748
BWoqj73fgGEaE6HfNHceZA,4.000000,0.034724,-15.240445066203133,75.90745435458649
bwS-lD1umtPkCIWqCjMq2A,3.500000,0.036759,-169.88704778049654,51.32395673195008
bWSvQ3AZWyOX4qzc2XwoAg,3.500000,0.039631,12.209806863192467,45.904865144226264
bWTTmHOSCPcFKBaVPQwH4A,4.000000,0.029348,-59.98475014221731,87.59294238162329
BwxtLJuRbr0vUZHhgfy42Q,4.500000,0.024088,-100.52241718330058,53.4589819092255
bWZT5HoVcnzqapLuAOBc8A,5.500000,0.022598,27.80808127665277,62.99100290323713
bx3mP8nB3cd9qd3v1xnUMA,2.500000,0.042511,-157.53591186261525,34.03738087348123
bx6PFZ8FM0i6cHnHRLOgMA,4.000000,0.033846,122.90969782670251,63.5977729494222
BXejOnEbFJnQTwTboAGCEA,4.500000,0.026264,-105.56256904334032,89.8122757710647
bxggnHO2uMejVNwXcL-quQ,4.500000,0.030326,-61.31587544703943,65.10128146125433
Bxieo3C_xgkhgxkAw6o2JQ,3.000000,0.039173,-149.491059886583,55.386121109639255
bXL1L6VLRQqWTu4l0ySy4w,4.500000,0.029838,131.4377238296335,71.49899340552429
bxq2INrteONTgrNHjfzacw,2.500000,0.043329,-41.77717728181909,33.790898503777505
bXvd3cU0JraU30DEkPoEvg,4.500000,0.028812,-82.94130123796857,75.99798862084242
BxWOP_HbAu6JXukvqOf9Zw,4.000000,0.035726,-88.49857971484221,89.42933134739138
bY2Wax-v-AEWGhLjQD3PQg,4.500000,0.028864,24.35477459399314,71.74023063937831
By8v-dcf3se736kqFueD3A,4.500000,0.027245,-119.69482621183148,80.70278894071903
BYDTaDBReaHJUilFjHNr6A,4.500000,0.027629,-140.87908037845438,49.9320327497582
bYGiG_i-hK__ByNZme2gTQ,4.000000,0.033418,-174.82618410678595,87.60034313881906
bYGOhRXMDKY1GwwLmHvOtQ,3.500000,0.025614,164.96780276902604,53.45919486565851
byJjsmoln7rKjj1UtoG0Ug,4.000000,0.033005,-28.760526271342506,85.69055803506318
bYPoAeitpQBLMjDotsor2A,3.000000,0.045246,-6.782667030015648,48.906392762031025
bypONTzyvpncoDC26N8VJQ,4.500000,0.029048,-171.35046433539924,68.5088431519285
bYsLqRoQxVG_7_VqopypIA,5.500000,0.022740,115.6252419485425,76.50337279802206
byURT43lIcw0UDS49RTVuA,3.000000,0.045666,105.18949914476798,84.55988898890358
bYuXLli2NxIbh2lceeYu4A,4.500000,0.025526,14.68885016386269,84.44283798186842
bYwBdL60AdGzRXIjdHcCVQ,3.000000,0.040021,-74.82718921972265,41.752313039499384
byxVdjZ1vzwgZGU_z4rKHw,3.000000,0.044471,38.67905616602783,46.28216312218121
Bz16VKpQRHt6nMY0fxsxJw,4.000000,0.032787,78.84645715109401,85.28260274981037
BZ51UPECg7M-PilhyT1ZKg,4.000000,0.031935,82.00404882242208,80.97039011782668
bz5X8-onLulOpdKrCRWiMQ,3.500000,0.037062,-10.836240894390821,46.66008848085865
BzCrQycYT2TpidBotwMbAA,4.000000,0.027638,83.82646300617596,51.14366485241438
bZeEnllN4TGzuuUK-co-Zw,3.500000,0.028435,-0.1070197819709029,41.905028512969956
BzFepF_7aSEgfIOh6zf9og,3.500000,0.041565,154.60771026915984,54.34714199516942
bZfXbEyDaqkuk1cukKSHYQ,4.000000,0.032787,162.98886706736326,87.82290926497208
bZgRLtCo-MOBLiqIvurD0A,4.000000,0.043578,-18.25176940791642,41.87078112752834
bZK_4V7eG5p6gzHpLatclw,4.500000,0.031220,25.20679969042902,74.11746327613204
bzl2HLFUv8yDWqlYYmW0eQ,5.500000,0.024231,-67.67607983585428,65.00679816482193
bZlSBXcAebQYnH_iLnDESg,3.000000,0.036263,-179.47748712360635,41.90627614476445
BztHCKHdwak5EMmoNavYqw,3.500000,0.028043,2.824402441676619,46.418899051770246
BzuXUDD_m0pbvfW_fjwBdg,5.500000,0.023786,58.131246514149744,62.831772150790115
c-3pzdhn_CWphiXHwl8Hcw,3.500000,0.037406,150.80749480311147,43.23295061598716
C-5UDmcTJv6BPrYCf1sLbw,3.000000,0.057826,30.528979639436926,47.57876406893327
c-9mTOvoJ1EHDp-YssgPZg,2.500000,0.031916,132.49928687878773,32.15127182804017
c0dqt5ZXDhRU1lxEaaOWEQ,4.000000,0.026405,-89.7642544762324,87.78950408752515
c0fTpnKwYbyIRwVpazCJiQ,4.000000,0.038039,110.6255030835811,63.19707607376586
C0mlBTfhUi-GuNz_QCj1WQ,4.000000,0.029301,121.03819791876576,80.92507438796552
c0moCuP96Ta6XGL-WJmJEg,4.000000,0.038216,-68.50386078086045,53.07393890175603
C0v4BCMDmauNSnfWsbNjtA,4.500000,0.035830,-71.8076201096194,64.87269183718759
c0VSZi8kzQ2jdpT5RSDvlQ,3.500000,0.038742,-49.88318036737757,45.91062709484456
c16G9izK3TV6XKKezjO1Lg,4.000000,0.038491,-176.36680097176884,76.70512435919092
C16si0VEiLvu_0g-IXkNjw,4.000000,0.031116,177.68746526614285,85.48886738766907
C1ey8kLFb8tylk7svZgSSA,3.500000,0.039679,61.769172194375265,89.8086354755304
c1ins5Hb2N8seauwZqaPgg,4.500000,0.028421,-102.76801482549102,71.52504323006976
c1PAJBQkv57Qubu59vIn-g,5.000000,0.027973,-37.66090582731347,61.827664362801016
C1robk52_KJdsrkWYEpOGw,3.500000,0.032440,97.54894068180754,40.359934077770326
C1XWi8Ze2GS4P_8uhH42PQ,4.500000,0.028919,162.04520222727515,68.51805822416293
C29yFYrtt17pF0T7-Kmm7g,3.000000,0.038148,-11.775743334879571,45.73544328874931
c2dYuyUZd_BjOq70yZtGSw,4.500000,0.031944,9.264705446616542,63.92651691981004
C2Es0qAsgEZra58Bkd8dBA,6.000000,0.021075,179.2668690776714,62.607564433020364
C2F4wPRp4sKB8hUqJ5v3HA,4.000000,0.035273,91.77440989141556,89.4297053951839
C2qLSTq3g174i5ool9WwTg,4.000000,0.032024,-174.50807353869152,89.42997422329667
c2TPkOUl47Xe_ciDdmkjZQ,3.500000,0.024998,106.02975653226129,48.90787865895585
C2x0cISN7egDRxy8OVfTXA,3.000000,0.046038,-177.77094583357413,45.90272633697506
c3-OrjzTh5IlUyA65jeYGQ,3.500000,0.048704,10.333892295668141,54.32003481215275
C3cxOvpvF_3krxStEJxaiQ,4.000000,0.034491,58.97089193714294,87.58525018059508
C3DyCqVSnzJsJhGd5DnsYQ,5.500000,0.020781,3.4987230156289417,71.77924610090886
c3hMHbdzccZ2s9wQ0HMNGw,4.000000,0.040630,-108.50793091696892,74.04150344356354
C3mAk8_Laut1JuNq-oBrvw,4.500000,0.032720,-106.63570814120973,54.636157068650185
c3MCRhR_sRTkVZbSQ9GPKA,3.500000,0.027394,-153.977305514214,37.61993786290474
c3PlPlXFnwXsG6fLS0WLHw,4.500000,0.028878,96.88199726843159,74.94063547719612
c3PLUW84yZgh8XVgqhvWEA,4.000000,0.033251,-11.187778988569397,80.92826021352383
C3Tah3XCvzdEcKSg5LZuag,3.500000,0.043692,-173.26943221631424,65.06348483440217
c3zLVDEPuqcz-roWg2tD1A,4.500000,0.031229,-67.44841478939853,61.829404602099345
C3zo2ybNMTpDZmDAKMZHrw,3.500000,0.052900,3.941239173452722,60.6575997803233
C4-4q9TCNFM8WnZydE1WXQ,4.000000,0.035820,-84.41058681894127,52.90674202117542
C40AW-c0QEym1UKjv9CNmw,3.500000,0.041796,-16.981986464398062,51.656465312233664
C40xSKYBJcJ79eGB-hPnjQ,4.000000,0.026726,-179.90432858426817,45.996484942342995
c4f1MMUquzQgNYfuFY8CQw,3.500000,0.035028,-59.51727708608686,48.0219462501074
C4Fr4LarIa40N6QdDluwAQ,3.000000,0.038783,80.59370837783811,85.55429428604346
C4nNVWwjKViZycIc1ERzWg,4.000000,0.034391,61.09486854767135,85.49194172106696
C4OZ7NyV19f0mSN_3sfFSg,2.500000,0.069024,-44.56525269469795,38.48293173279436
c4PClwV8zWWPsL92odXw-g,3.500000,0.040000,-151.27669985361482,64.75688171678493
c4WeceehiB8Ba0Tb4jVj1w,4.000000,0.031897,-177.16329198223437,75.9924963033184
C4wmOImWif8MZCkfQ_5Bcw,2.500000,0.040074,-6.089995166115736,36.9754769177194
C4_DL5ve51VswFuaF5650w,2.500000,0.043555,3.4111585732858263,40.19394395740838
C5ANduiAea0f7-AjP9SYIA,5.500000,0.022074,103.76477652388344,64.89643715169085
c5eKUIoSrbdAbLOflE4Zow,4.000000,0.036237,-14.778865708542924,76.6373206110965
C5hFD22Ce19TWqRrlPHvwQ,3.500000,0.051066,-4.526374353428331,62.61916965631623
c5j67QcZKyjWORZ6uDcyeg,3.500000,0.041799,15.972388199248826,53.23339811696178
C5Zew4iNl213qnCqCyrT5w,3.000000,0.035417,127.14663909182389,51.18679764521816
C5zEwx_LFjd7s4exO0STnw,4.500000,0.032589,-4.724185151700504,64.66403020846118
C67TQAIa0p7wjPWxtRM2uA,3.000000,0.039414,-21.855611642414328,89.43813342873796
C6Acl7iQEjsfgMFeSYcGuA,3.500000,0.045383,10.613702192393536,56.529480389605006
C6d1gtPMzTICwXbmALn-sQ,4.500000,0.029121,170.10312256871342,55.740868878064354
c6jPuA4vPafdfuCbQ4K_HA,2.500000,0.042567,125.64421649616001,29.404206562031167
C6sQQWD6MAlQ23LiZirJYA,4.000000,0.029927,88.53646460109331,85.51848858318105
C6tldDon0HmyJZA8A59Oiw,5.500000,0.024853,176.59731484920488,64.97146791027482
c6VwJCp_RMM7iQumsz00iA,3.500000,0.045999,-18.632023064400048,61.500010597933354
c6z8MFEXZG1nvxxz07ygbg,3.500000,0.049439,-175.11343152641007,65.36003065139707
c7g2SWBmQ2H81EQtR5iAMw,4.000000,0.038273,-25.857844277628818,64.59622958276675
c7HpZUI37MAHwHaGNl5ceg,4.000000,0.035578,-89.77694281242674,89.42933256192534
C7n2-o2gfj0valT6sKAY5Q,3.500000,0.040762,30.189310691508574,58.27367627059896
c7r6MBLxz0tPN61dT50m3A,4.500000,0.029878,-108.28827216605055,76.69724043445808
c7vme-hVtEmMckQ4C7QJxw,2.500000,0.054154,155.56791382868582,40.011874855211886
c7XOallZiuBvxtN3rMQA0g,4.000000,0.028425,-118.38717693791088,85.50572518308331
C854oxgNli1ubBe-TqbO4A,4.000000,0.042976,-18.57290197556057,62.522136212028975
C8H8-naFF-B9eHZ95kSWbg,4.000000,0.028488,33.51578540783511,85.49060708395959
C8k9xBPRyGITtS7EMh7ThQ,3.500000,0.042384,16.37088807308232,60.877774405209294
c8RjNl3ekMFvBtxvXBtTTg,3.500000,0.032766,127.2812265210955,41.78432790821727
c8Y5CYLYng51UFdILyQFTw,2.500000,0.055290,32.38726587850907,30.877045977318637
C96NGPK3aQ9VgU9lWsTDQw,4.000000,0.031628,-138.07839071134413,83.19363984713749
C97vT1Sb6eVF6-RtxeOYXw,4.000000,0.030788,113.180284978076,52.659687410103416
C9IyAD1oyJKg6Zkuyzpj2A,3.500000,0.036152,-12.39267496028597,43.75880283763445
C9sAHiUADyEUc3a5XjsRSw,4.500000,0.027624,106.66740504082267,75.90223604862275
cA0JiKs5pPPGo6BHkqCf7w,5.000000,0.027097,-83.63773051026408,54.25968290076666
CaBOxYv-e6wR9QhfTljdHg,3.500000,0.045514,-103.94196316977542,50.04931241545409
caceKsGL9Lv46gpVfK1-Vw,4.500000,0.026267,113.22062826624759,76.35626733446755
caCxq4lGel7sCNQKkFIfbg,3.500000,0.052442,9.784317250834192,54.31781789946752
cAeY3GtsYh3krr77FFCE3Q,3.500000,0.047833,-177.80509272835965,60.06487438873646
CAfQb1lN4adb32rkxF5gpQ,3.500000,0.045978,-92.7383879160086,56.29745433582815
cAj6vySVKl-dIcPf2M3lPQ,3.000000,0.034983,-128.1102059398473,38.06172953494198
cakZMVYEj7rHKWcx-WOi8A,4.000000,0.036471,-62.669137620918825,52.66050678556513
c_bKGc3QDYQUeGLrKLbAzg,3.000000,0.039738,177.27663424888226,42.107925470425926
C_eZNdleQ--G0k40DTdeZg,4.000000,0.037642,108.36599692528485,50.510463510980486
C_JPOF1PPFvPWhjSStcD8Q,3.500000,0.038439,81.99826459686732,54.216184667889685
C_rz0WSzY7AE1MZeVVHHeA,3.500000,0.031126,24.91080188749157,42.12026274797671
C_TNhwMdGo7Juz0__uGo_A,4.500000,0.032049,-0.8419502471074347,66.93446116655574
NnqGp3r1NfbOg-b8WZr4XA,3.500000,0.038733,-87.09076308229015,89.42895009579173
NNstzLXfmI0bqODy6lRadw,5.500000,0.018565,-3.802561315168993,67.17738311498562
nNuIqbL8Cvs5_XGAI2No6g,3.500000,0.030494,1.0835320322636255,41.90377241338774
